2013 14/8 11:00	108.550	107.509	106.612	0.838%	0.937	0.754	0.183	0.004
2013 14/8 09:00	109.425	107.278	106.419	0.804%	0.895	0.708	0.187	0.104
2013 14/8 07:00	107.694	106.801	106.118	0.641%	0.744	0.661	0.083	0.018
2013 14/8 05:00	108.000	106.602	105.960	0.604%	0.706	0.640	0.065	0.073
2013 14/8 03:00	106.613	106.292	105.756	0.505%	0.616	0.624	-0.008	0.008
2013 14/8 01:00	106.845	106.220	105.671	0.519%	0.626	0.626	0.000	0.019
2013 13/8 23:00	105.770	106.081	105.553	0.499%	0.607	0.626	-0.019	0.065
2013 13/8 21:00	106.000	106.150	105.532	0.585%	0.677	0.630	0.047	0.069
2013 13/8 19:00	106.010	106.184	105.485	0.660%	0.735	0.619	0.116	0.091
2013 13/8 17:00	106.900	106.222	105.432	0.747%	0.796	0.590	0.206	0.033
2013 13/8 15:00	107.290	106.072	105.285	0.744%	0.778	0.538	0.240	0.013
2013 13/8 13:00	106.800	105.801	105.085	0.679%	0.705	0.478	0.227	0.000
2013 13/8 11:00	106.234	105.579	104.913	0.632%	0.649	0.422	0.227	0.030
2013 13/8 09:00	106.990	105.433	104.781	0.620%	0.622	0.365	0.257	0.053
2013 13/8 07:00	107.650	105.087	104.560	0.503%	0.505	0.300	0.205	0.170
2013 13/8 05:00	105.270	104.518	104.252	0.255%	0.284	0.249	0.034	0.047
2013 13/8 03:00	104.600	104.351	104.150	0.193%	0.228	0.241	-0.013	0.012
2013 13/8 01:00	104.100	104.295	104.105	0.183%	0.219	0.244	-0.025	0.028
2013 12/8 23:00	104.891	104.339	104.105	0.224%	0.252	0.250	0.002	0.037
2013 12/8 21:00	104.120	104.216	104.026	0.182%	0.215	0.250	-0.035	0.015
2013 12/8 19:00	103.723	104.237	104.017	0.211%	0.239	0.258	-0.020	0.061
2013 12/8 17:00	104.150	104.351	104.047	0.293%	0.305	0.263	0.042	0.049
2013 12/8 15:00	104.420	104.396	104.036	0.345%	0.343	0.253	0.090	0.040
2013 12/8 13:00	104.000	104.391	103.998	0.377%	0.361	0.230	0.130	0.091
2013 12/8 11:00	105.312	104.478	103.998	0.461%	0.419	0.198	0.221	0.005
2013 12/8 09:00	105.000	104.293	103.866	0.410%	0.358	0.143	0.216	0.002
2013 12/8 07:00	104.900	104.135	103.753	0.368%	0.307	0.089	0.218	0.007
2013 12/8 05:00	104.729	103.966	103.638	0.315%	0.246	0.034	0.211	0.012
2013 12/8 03:00	104.399	103.796	103.529	0.257%	0.181	-0.019	0.200	0.003
2013 12/8 01:00	104.290	103.662	103.442	0.212%	0.128	-0.069	0.196	0.010
2013 11/8 23:00	103.940	103.523	103.357	0.160%	0.069	-0.118	0.186	0.005
2013 11/8 21:00	103.990	103.430	103.299	0.126%	0.027	-0.164	0.191	0.011
2013 11/8 19:00	103.892	103.305	103.230	0.073%	-0.032	-0.212	0.180	0.020
2013 11/8 17:00	103.495	103.175	103.164	0.011%	-0.097	-0.257	0.160	0.002
2013 11/8 15:00	103.800	103.104	103.131	-0.026%	-0.140	-0.297	0.158	0.043
2013 11/8 13:00	103.090	102.949	103.064	-0.112%	-0.222	-0.337	0.115	0.003
2013 11/8 11:00	103.136	102.918	103.061	-0.139%	-0.254	-0.365	0.112	0.013
2013 11/8 09:00	103.000	102.869	103.054	-0.179%	-0.295	-0.393	0.098	0.010
2013 11/8 07:00	102.990	102.840	103.059	-0.213%	-0.330	-0.418	0.088	0.017
2013 11/8 05:00	102.510	102.806	103.066	-0.252%	-0.369	-0.440	0.071	0.021
2013 11/8 03:00	102.530	102.872	103.121	-0.242%	-0.366	-0.457	0.092	0.030
2013 11/8 01:00	102.972	102.948	103.181	-0.225%	-0.358	-0.480	0.122	0.001
2013 10/8 23:00	103.350	102.943	103.202	-0.251%	-0.387	-0.511	0.123	0.038
2013 10/8 21:00	102.659	102.853	103.187	-0.324%	-0.456	-0.541	0.085	0.008
2013 10/8 19:00	102.651	102.896	103.240	-0.333%	-0.469	-0.563	0.094	0.015
2013 10/8 17:00	102.850	102.951	103.298	-0.337%	-0.478	-0.586	0.108	0.003
2013 10/8 15:00	103.430	102.973	103.343	-0.359%	-0.502	-0.613	0.111	0.053
2013 10/8 13:00	103.000	102.871	103.335	-0.449%	-0.583	-0.641	0.059	0.037
2013 10/8 11:00	102.995	102.843	103.368	-0.509%	-0.635	-0.656	0.021	0.051
2013 10/8 09:00	102.380	102.809	103.405	-0.578%	-0.691	-0.661	-0.030	0.009
2013 10/8 07:00	102.445	102.904	103.508	-0.585%	-0.693	-0.654	-0.039	0.008
2013 10/8 05:00	102.600	103.006	103.614	-0.588%	-0.691	-0.644	-0.047	0.015
2013 10/8 03:00	102.050	103.097	103.716	-0.598%	-0.695	-0.632	-0.063	0.044
2013 10/8 01:00	102.709	103.329	103.882	-0.534%	-0.635	-0.616	-0.018	0.016
2013 9/8 23:00	102.600	103.467	103.999	-0.513%	-0.614	-0.612	-0.003	0.045
2013 9/8 21:00	103.300	103.660	104.139	-0.461%	-0.569	-0.611	0.042	0.008
2013 9/8 19:00	103.990	103.740	104.223	-0.465%	-0.572	-0.622	0.050	0.050
2013 9/8 17:00	103.965	103.684	104.247	-0.541%	-0.634	-0.634	0.000	0.068
2013 9/8 15:00	103.200	103.622	104.275	-0.628%	-0.702	-0.634	-0.068	0.019
2013 9/8 13:00	103.751	103.716	104.382	-0.641%	-0.704	-0.617	-0.087	0.068
2013 9/8 11:00	104.010	103.708	104.445	-0.709%	-0.750	-0.595	-0.155	0.112
2013 9/8 09:00	103.070	103.641	104.489	-0.815%	-0.824	-0.557	-0.267	0.056
2013 9/8 07:00	103.250	103.768	104.631	-0.828%	-0.813	-0.490	-0.323	0.074
2013 9/8 05:00	102.789	103.883	104.769	-0.850%	-0.806	-0.409	-0.397	0.034
2013 9/8 03:00	102.000	104.126	104.967	-0.805%	-0.741	-0.310	-0.430	0.063
2013 9/8 01:00	102.000	104.598	105.264	-0.634%	-0.570	-0.203	-0.367	0.133
2013 8/8 23:00	103.475	105.175	105.590	-0.394%	-0.345	-0.111	-0.235	0.089
2013 8/8 21:00	104.519	105.553	105.801	-0.235%	-0.197	-0.052	-0.145	0.054
2013 8/8 19:00	105.250	105.783	105.930	-0.139%	-0.107	-0.016	-0.091	0.024
2013 8/8 17:00	105.699	105.901	105.998	-0.091%	-0.060	0.007	-0.067	0.001
2013 8/8 15:00	105.370	105.946	106.028	-0.077%	-0.042	0.024	-0.066	0.038
2013 8/8 13:00	106.210	106.074	106.093	-0.018%	0.012	0.040	-0.028	0.018
2013 8/8 11:00	105.966	106.044	106.082	-0.035%	0.001	0.047	-0.047	0.003
2013 8/8 09:00	105.990	106.062	106.093	-0.030%	0.010	0.059	-0.049	0.003
2013 8/8 07:00	106.300	106.078	106.104	-0.024%	0.019	0.071	-0.053	0.032
2013 8/8 05:00	105.700	106.028	106.084	-0.052%	0.000	0.085	-0.084	0.013
